Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,Florida Intl,SB,9-20,-8.76,88.9,97.6,70.4,-0.041,-0.52,100.7,101.3,2.57
261,Texas St,Slnd,13-16,-8.89,97.3,106.2,80.6,0.015,-6.21,95.6,101.9,-8.75
262,Columbia,Ivy,14-15,-8.99,93.7,102.7,65.0,0.028,-7.04,96.5,103.6,-5.32
263,Chicago St,ind,11-17,-9.16,98.5,107.7,73.3,0.028,0.42,101.3,100.8,4.5
264,Army,Pat,14-16,-9.26,86.2,95.4,66.1,0.073,-6.17,97.1,103.3,-8.64
265,Colorado St,MWC,7-25,-9.51,97.7,107.2,66.9,-0.043,3.94,101.4,97.4,-0.72
266,N Illinois,MAC,6-22,-9.56,92.8,102.4,72.6,-0.015,1.46,100.5,99.0,3.11
267,Portland,WCC,9-22,-9.69,95.2,104.9,66.3,-0.046,-1.78,98.6,100.3,-2.52
268,Cal Poly SLO,BW,12-18,-9.69,91.7,101.4,68.1,0.058,-1.95,99.9,101.8,1.01
269,ULM,SB,10-21,-9.86,98.4,108.2,67.6,-0.031,-0.38,99.8,100.2,4.92
270,Stetson,ASun,16-16,-10.09,89.8,99.9,68.4,0.07,-8.23,95.9,104.1,-4.43
271,Arkansas St,SB,10-20,-10.12,100.6,110.7,67.5,-0.022,-2.83,99.5,102.3,-3.05
272,TAM C. Christi,Slnd,9-20,-10.23,92.2,102.4,68.0,0.021,-2.41,98.4,100.8,1.1
273,S Dakota St,Sum,8-21,-10.29,95.3,105.6,67.5,-0.067,-3.18,99.8,103.0,-5.3
274,Centenary,Sum,10-21,-10.31,96.2,106.5,70.8,0.014,-1.38,100.2,101.6,-1.32
275,Delaware St,MEAC,14-16,-10.92,97.6,108.5,58.9,0.038,-7.84,95.1,103.0,6.69
276,New Hampshire,AE,9-20,-11.07,92.9,104.0,68.6,-0.049,-5.69,97.7,103.4,-3.52
277,St Peter's,MAAC,6-24,-11.11,90.9,102.1,70.8,-0.05,-3.35,99.5,102.9,-4.94
278,E Kentucky,OVC,14-16,-11.21,94.5,105.7,63.3,0.025,-7.46,97.9,105.4,3.6
279,Cent Arkansas,Slnd,14-16,-11.44,90.3,101.8,68.8,0.027,-6.54,96.2,102.7,-8.3
280,Harvard,Ivy,8-22,-11.59,95.4,107.0,70.5,-0.095,-5.1,97.3,102.3,-2.45
281,Mercer,ASun,11-19,-11.64,94.1,105.7,74.8,-0.046,-8.52,96.1,104.6,-5.14
282,UT San Antonio,Slnd,13-17,-11.65,91.6,103.2,66.2,0.062,-2.82,97.9,100.7,0.27
283,SMU,CUSA,10-20,-11.84,91.6,103.5,67.7,0.053,0.85,100.2,99.3,-6.9
284,SC Upstate,ASun,7-23,-11.87,89.8,101.6,67.7,-0.062,-2.71,98.8,101.5,4.11
285,Coastal Car,BSth,13-15,-12.03,95.5,107.6,66.8,0.096,-5.55,98.9,104.4,-3.84
286,Savannah St,ind,13-18,-12.06,84.5,96.6,68.5,0.049,-4.79,97.9,102.7,-3.04
287,Morehead St,OVC,15-15,-12.33,91.8,104.1,66.0,0.092,-7.61,98.2,105.8,3.83
288,Campbell,ASun,10-20,-12.39,92.4,104.8,72.2,-0.051,-7.53,97.2,104.8,-8.59
289,Penn,Ivy,13-18,-12.41,92.3,104.7,71.7,0.078,-5.16,97.8,103.0,-2.09
290,Norfolk St,MEAC,16-15,-12.82,92.8,105.7,72.0,0.057,-14.09,91.4,105.4,-11.37
291,Idaho,WAC,8-21,-13.08,92.7,105.8,67.4,-0.005,-2.43,99.7,102.2,-4.06
292,Furman,SC,7-23,-13.11,91.5,104.6,67.0,0.006,-1.06,100.2,101.3,-2.12
293,UC Riverside,BW,9-21,-13.33,89.8,103.1,65.6,0.023,-2.15,99.3,101.4,-1.01
294,Presbyterian,ind,5-25,-13.43,94.0,107.4,61.2,-0.055,0.74,100.1,99.3,0.74
295,Idaho St,BSky,12-19,-13.81,91.8,105.6,63.6,0.092,-2.28,99.6,101.9,3.83
296,St Francis NY,NEC,7-22,-13.88,89.1,103.0,70.8,-0.017,-6.29,97.5,103.8,-4.51
297,Radford,BSth,10-20,-13.95,91.8,105.7,71.5,0.026,-4.25,99.1,103.3,-2.36
298,Samford,OVC,14-16,-14.02,93.3,107.3,58.1,0.082,-8.48,97.6,106.1,-0.42
299,Coppin St,MEAC,16-21,-14.09,88.7,102.8,66.5,0.064,-8.24,94.2,102.5,3.43
300,Rice,CUSA,3-27,-14.28,82.7,97.0,69.1,-0.002,2.92,102.4,99.5,1.99
301,Stony Brook,AE,7-23,-14.29,88.1,102.4,66.3,-0.075,-7.0,96.8,103.8,-7.49
302,Florida A&M,MEAC,15-17,-14.35,90.3,104.7,68.9,0.073,-10.42,93.4,103.8,2.63
303,F Dickinson,NEC,8-20,-14.38,96.2,110.6,70.9,-0.001,-5.09,97.3,102.4,0.41
304,Canisius,MAAC,6-25,-14.61,90.8,105.4,68.2,-0.065,-2.32,99.6,101.9,-3.35
305,Long Beach St,BW,6-25,-14.71,92.9,107.6,65.9,-0.082,-3.71,98.6,102.3,-5.11
306,MS Valley St,SWAC,17-16,-14.87,87.8,102.7,66.8,0.116,-11.37,93.3,104.6,9.43
307,FL Gulf Coast,ASun,10-21,-14.98,90.6,105.6,70.9,0.034,-6.59,96.1,102.7,-1.31
308,Monmouth NJ,NEC,7-24,-15.02,88.7,103.8,64.5,-0.022,-5.45,97.5,103.0,-2.81
309,NC A&T,MEAC,15-16,-15.06,92.2,107.3,70.1,0.09,-8.47,94.9,103.4,8.05
310,Kennesaw,ASun,10-20,-15.2,90.7,105.9,72.2,-0.001,-8.74,94.6,103.3,-6.34
311,SE Missouri St,OVC,12-19,-15.25,92.1,107.4,77.2,0.04,-8.41,97.5,105.9,-1.51
312,Princeton,Ivy,6-23,-15.36,89.6,104.9,62.1,-0.041,-4.63,98.3,103.0,-1.06
313,Dartmouth,Ivy,10-18,-15.6,89.2,104.8,67.7,-0.0,-7.88,96.3,104.2,-8.13
314,Southern Univ,SWAC,11-19,-15.73,86.5,102.2,66.9,-0.026,-12.4,92.9,105.3,4.07
315,Jackson St,SWAC,14-20,-15.73,89.5,105.3,72.7,0.04,-11.76,93.0,104.8,1.09
316,Charleston So,BSth,10-20,-16.23,95.1,111.3,71.7,0.004,-5.24,98.6,103.8,-4.2
317,S Carolina St,MEAC,13-20,-16.29,91.9,108.2,73.5,0.056,-10.53,93.7,104.2,-5.15
318,Alabama A&M,SWAC,14-15,-16.41,85.9,102.3,71.6,0.012,-14.7,91.1,105.8,1.08
319,St Francis PA,NEC,6-23,-16.77,93.2,110.0,64.4,-0.037,-5.27,97.2,102.4,-0.54
320,CS Bakersfield,ind,8-21,-16.93,93.0,109.9,68.4,-0.004,-5.83,98.0,103.8,-5.62
321,Maine,AE,7-23,-17.39,88.7,106.1,69.5,-0.034,-5.56,97.0,102.5,-3.53
322,UC Davis,BW,9-22,-17.41,94.3,111.7,65.9,0.011,-3.23,98.6,101.8,-4.27
323,W Salem St,ind,12-18,-17.8,86.3,104.2,69.0,0.01,-10.77,92.8,103.6,-10.23
324,E Illinois,OVC,7-22,-17.97,92.3,110.2,64.5,-0.023,-9.23,96.5,105.7,-6.1
325,Bethune-Cookman,MEAC,11-21,-18.07,88.8,106.9,60.7,-0.012,-11.94,92.4,104.4,-7.27
326,Jacksonville St,OVC,7-22,-18.1,93.6,111.7,70.7,-0.081,-10.2,96.0,106.2,-9.74
327,Longwood,ind,9-22,-18.14,93.8,112.0,71.0,-0.009,-6.06,95.8,101.9,-3.75
328,Louisiana Tech,WAC,6-24,-18.66,89.6,108.3,66.9,-0.003,-4.25,98.3,102.5,-7.52
329,Ark Pine Bluff,SWAC,13-18,-19.18,84.0,103.2,66.4,0.024,-14.13,91.5,105.7,-2.21
330,Citadel,SC,6-24,-20.6,91.0,111.6,65.6,-0.024,0.35,101.0,100.6,2.73
331,Prairie View,SWAC,8-22,-21.32,86.1,107.4,73.3,-0.014,-11.39,93.4,104.8,3.42
332,Loy Marymount,WCC,5-26,-21.79,87.4,109.2,71.6,0.066,-0.82,98.7,99.5,-1.8
333,CS Sacramento,BSky,4-24,-22.05,86.3,108.3,71.8,0.001,-2.67,100.2,102.9,2.8
334,TX Southern,SWAC,7-25,-22.57,84.4,107.0,71.2,-0.001,-9.67,94.2,103.8,3.39
335,NC Central,ind,4-26,-22.64,81.5,104.1,71.6,0.033,1.49,101.2,99.7,3.09
336,Howard,MEAC,6-26,-22.85,81.8,104.6,67.2,-0.026,-8.57,95.2,103.7,-2.8
337,North Florida,ASun,3-26,-22.95,82.5,105.5,68.6,-0.063,-6.31,96.3,102.6,-0.65
338,Grambling,SWAC,7-19,-23.69,87.1,110.8,71.9,0.018,-13.81,91.2,105.0,5.96
339,Alcorn St,SWAC,7-24,-24.29,90.4,114.7,70.7,0.018,-12.61,92.4,105.0,-2.13
340,MD E Shore,MEAC,4-28,-27.67,82.4,110.1,70.3,-0.005,-9.32,94.0,103.3,-2.47
341,NJIT,ind,0-29,-31.91,73.7,105.6,73.1,-0.025,-5.78,98.7,104.5,-3.6
