Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,Bradley,MVC,7-25,-8.51,92.1,100.6,68.4,-0.013,4.26,103.8,99.5,0.26
261,Winthrop,BSth,12-20,-8.7,92.0,100.6,63.7,-0.022,-4.38,100.3,104.7,3.41
262,Boston College,ACC,9-22,-8.71,92.8,101.5,65.4,0.047,5.3,103.4,98.1,0.06
263,E Michigan,MAC,14-18,-8.84,87.8,96.6,60.7,0.096,-2.33,100.0,102.3,-0.93
264,Chattanooga,SC,11-21,-8.87,95.1,104.0,69.0,-0.116,-4.84,99.2,104.1,0.85
265,E Kentucky,OVC,16-16,-8.94,97.8,106.8,63.4,0.052,-6.18,99.0,105.2,-6.02
266,Texas St,Slnd,13-17,-8.94,97.8,106.7,73.9,-0.058,-6.01,97.1,103.1,-5.15
267,TX Southern,SWAC,15-18,-8.98,89.9,98.9,67.1,-0.013,-10.73,93.7,104.4,7.42
268,Troy,SB,10-18,-9.09,102.4,111.5,68.5,0.018,-1.18,99.9,101.0,0.39
269,Gardner Webb,BSth,12-20,-9.13,92.6,101.7,65.9,-0.033,-5.78,99.6,105.3,-3.93
270,Fordham,A10,10-19,-9.16,92.0,101.2,68.5,0.071,2.77,102.8,100.0,-4.22
271,Maine,AE,12-17,-9.3,94.4,103.7,68.1,-0.043,-7.4,97.2,104.6,-5.24
272,Coppin St,MEAC,14-16,-9.48,104.0,113.5,70.2,-0.004,-7.6,95.9,103.5,1.31
273,IPFW,Sum,11-19,-9.49,95.6,105.1,70.2,0.021,-3.33,102.1,105.4,-8.32
274,VMI,BSth,17-16,-9.51,99.5,109.0,73.8,0.073,-6.75,98.6,105.3,-6.61
275,San Jose St,WAC,9-22,-9.58,97.5,107.1,65.8,-0.046,-1.87,101.6,103.4,-5.6
276,Santa Clara,WCC,8-22,-9.9,100.9,110.8,67.1,-0.076,0.68,102.0,101.3,-1.1
277,UC Riverside,BW,14-17,-9.96,87.8,97.8,64.0,0.12,-2.81,100.7,103.5,-1.15
278,Pacific,BW,11-19,-10.01,95.2,105.3,63.4,-0.027,-3.26,101.0,104.2,-2.66
279,Portland,WCC,7-24,-10.25,96.5,106.7,68.0,0.017,4.01,104.2,100.1,7.26
280,UNC Greensboro,SC,13-19,-10.25,94.8,105.0,72.7,0.094,-3.13,99.7,102.8,8.27
281,IL Chicago,Horz,8-22,-10.42,95.2,105.6,65.7,0.006,-0.7,99.9,100.6,-3.84
282,Pepperdine,WCC,10-19,-10.44,91.8,102.3,63.3,0.014,-1.27,101.9,103.2,-6.29
283,Missouri KC,Sum,10-21,-10.45,97.0,107.5,64.7,-0.023,-2.86,101.5,104.4,-4.86
284,South Dakota,Sum,10-18,-10.48,96.4,106.8,69.6,-0.016,-3.87,101.4,105.2,-9.05
285,Hampton,MEAC,12-21,-10.51,89.3,99.8,68.6,-0.051,-8.54,97.3,105.9,-6.59
286,Samford,SC,11-19,-10.52,99.4,109.9,63.9,0.024,-3.9,99.2,103.1,2.88
287,Sam Houston St,Slnd,13-19,-10.6,87.2,97.8,64.2,-0.011,-3.23,98.9,102.1,1.52
288,Loyola-Chicago,Horz,7-23,-10.75,92.6,103.3,61.9,-0.057,-1.5,99.6,101.1,-6.33
289,Liberty,BSth,14-18,-10.81,97.7,108.5,66.1,0.052,-5.52,99.3,104.8,-3.84
290,Monmouth NJ,NEC,12-20,-11.31,94.3,105.6,69.9,0.063,-3.14,99.7,102.8,1.56
291,Montana St,BSky,12-17,-11.88,94.6,106.5,67.9,0.027,-6.4,99.4,105.8,-5.2
292,CS Sacramento,BSky,10-18,-12.0,95.6,107.6,66.6,-0.09,-7.07,99.3,106.4,-6.67
293,New Hampshire,AE,13-16,-12.06,88.1,100.2,66.0,0.016,-8.74,96.5,105.2,-8.31
294,Mt St Mary's,NEC,8-21,-12.22,90.7,102.9,64.6,-0.052,-4.96,98.2,103.2,-0.72
295,William & Mary,CAA,6-26,-12.54,95.3,107.9,64.1,-0.064,-0.39,100.9,101.2,-2.55
296,Dartmouth,Ivy,5-25,-12.88,88.4,101.2,64.5,-0.076,-3.52,99.5,103.0,-6.81
297,Army,Pat,12-18,-12.91,91.0,103.9,69.5,-0.006,-7.99,97.4,105.4,-11.27
298,E Illinois,OVC,12-17,-13.02,94.9,107.9,64.6,0.017,-7.22,97.6,104.9,-8.49
299,NJIT,GWC,15-17,-13.06,94.2,107.2,66.6,-0.024,-9.99,95.9,105.9,-5.56
300,NC A&T,MEAC,12-20,-13.15,91.3,104.4,70.3,-0.026,-6.42,98.3,104.7,2.04
301,SE Louisiana,Slnd,12-17,-13.44,83.8,97.3,65.2,0.011,-7.19,97.3,104.5,-6.39
302,CS Northridge,BW,7-21,-13.7,95.7,109.4,69.1,-0.049,-3.7,99.7,103.4,-3.62
303,Utah,P12,6-25,-13.76,90.6,104.3,63.3,-0.01,5.64,104.4,98.8,0.49
304,Idaho St,BSky,9-21,-13.9,94.4,108.3,66.5,0.028,-4.01,99.6,103.6,0.25
305,Hartford,AE,9-22,-14.66,88.5,103.2,65.9,-0.018,-6.44,97.2,103.7,-4.64
306,TAM C. Christi,Slnd,6-24,-14.92,87.2,102.1,66.4,0.026,-3.37,98.6,102.0,-0.44
307,Edwardsville,OVC,10-17,-15.09,92.8,107.9,69.2,0.059,-5.73,98.5,104.2,-5.57
308,Howard,MEAC,10-21,-15.15,88.1,103.3,67.6,0.039,-4.98,98.2,103.2,5.97
309,St Francis PA,NEC,6-23,-15.25,92.5,107.7,64.8,-0.05,-3.74,100.0,103.7,2.77
310,Brown,Ivy,8-23,-15.7,92.4,108.1,66.0,-0.006,-3.38,99.1,102.5,-6.51
311,ULM,SB,3-26,-15.98,94.0,110.0,65.3,-0.088,-1.05,99.8,100.8,-0.71
312,UTRGV,GWC,11-21,-16.24,90.1,106.3,66.5,0.017,-5.43,98.4,103.8,0.13
313,Radford,BSth,6-26,-16.68,87.4,104.1,66.3,-0.064,-4.22,100.2,104.5,0.86
314,Southern Univ,SWAC,17-14,-16.72,87.3,104.0,65.5,0.112,-13.2,91.6,104.8,-2.64
315,Alabama St,SWAC,12-19,-16.85,85.1,101.9,65.5,0.027,-11.35,93.0,104.3,4.34
316,St Peter's,MAAC,5-26,-17.04,86.9,103.9,65.9,-0.046,-1.79,100.5,102.3,0.46
317,Florida A&M,MEAC,10-23,-17.28,90.6,107.9,69.5,0.04,-6.6,96.8,103.4,-0.54
318,Kennesaw,ASun,3-28,-17.38,94.8,112.2,64.4,-0.1,0.2,101.7,101.5,0.58
319,Houston Bap,GWC,10-20,-17.46,90.3,107.7,72.2,0.015,-7.4,98.2,105.6,-2.42
320,Cent Arkansas,Slnd,8-21,-17.92,90.4,108.3,73.3,0.002,-5.37,98.0,103.3,-2.41
321,Ark Pine Bluff,SWAC,11-22,-17.96,90.8,108.8,66.9,0.063,-9.58,93.7,103.3,4.12
322,Citadel,SC,6-24,-17.97,89.9,107.8,65.7,-0.041,-4.5,99.6,104.1,-2.02
323,Prairie View,SWAC,14-18,-18.01,82.8,100.8,71.5,0.046,-12.12,93.1,105.3,3.98
324,Colgate,Pat,8-22,-18.18,95.0,113.2,66.2,0.062,-4.95,98.1,103.0,-6.42
325,Nicholls St,Slnd,10-20,-18.49,97.9,116.4,67.1,0.048,-4.7,97.4,102.1,-1.83
326,Canisius,MAAC,5-25,-18.6,92.2,110.8,67.5,0.003,-4.92,99.2,104.1,-9.27
327,MD E Shore,MEAC,7-23,-18.73,84.3,103.1,68.3,0.004,-5.2,97.7,102.9,1.07
328,UC Davis,BW,5-26,-18.75,91.8,110.6,66.8,-0.039,-3.36,100.0,103.4,-4.88
329,Navy,Pat,3-26,-19.13,88.6,107.8,61.6,-0.056,-4.75,99.7,104.4,-5.98
330,N Illinois,MAC,5-26,-19.64,87.5,107.1,63.8,-0.024,-2.58,100.0,102.6,-4.07
331,Alcorn St,SWAC,9-22,-20.2,85.8,106.0,69.1,-0.045,-12.43,91.9,104.3,2.38
332,Jackson St,SWAC,7-24,-20.45,85.7,106.2,62.9,-0.028,-8.65,94.5,103.2,11.0
333,NE Omaha,ind,11-18,-20.53,93.9,114.5,72.5,-0.055,-4.39,99.3,103.7,-3.63
334,Chicago St,GWC,4-26,-20.91,86.0,106.9,71.2,-0.049,-4.61,99.1,103.8,0.92
335,F Dickinson,NEC,3-26,-21.18,85.1,106.3,68.4,0.034,-4.62,99.4,104.0,-2.76
336,TN Martin,OVC,4-27,-21.25,91.4,112.6,66.8,-0.013,-2.77,99.5,102.3,-1.01
337,Alabama A&M,SWAC,7-21,-21.4,87.5,108.9,68.3,-0.064,-12.55,91.2,103.7,3.24
338,Bryant,NEC,2-28,-22.31,91.3,113.6,66.4,-0.038,-4.31,98.5,102.8,-2.69
339,Towson,CAA,1-31,-22.67,84.6,107.2,63.7,-0.037,2.57,102.0,99.5,4.34
340,Northern Arizona,BSky,5-24,-22.79,87.1,109.9,66.5,-0.005,-4.84,99.7,104.6,-2.8
341,Longwood,ind,10-21,-22.94,96.9,119.8,71.8,0.01,-8.27,96.1,104.4,-8.54
342,UMBC,AE,4-26,-23.32,88.6,111.9,69.7,-0.029,-6.85,97.3,104.1,-4.09
343,S Carolina St,MEAC,5-26,-24.48,89.8,114.3,69.9,-0.03,-7.22,97.4,104.6,-2.63
344,Binghamton,AE,2-29,-25.96,83.9,109.8,66.2,-0.022,-7.21,96.9,104.1,-5.71
345,Grambling,SWAC,4-24,-30.25,82.6,112.9,66.4,0.022,-10.93,93.3,104.3,0.67
