Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,Southern Utah,Sum,11-19,-8.76,96.6,105.3,69.5,-0.014,-2.91,100.9,103.8,-4.21
261,E Washington,BSky,10-20,-8.77,95.2,104.0,67.0,-0.032,-2.6,99.0,101.6,0.7
262,Northwestern LA,Slnd,18-14,-8.78,97.2,106.0,74.4,0.1,-8.14,95.0,103.2,-6.74
263,Savannah St,ind,12-18,-8.99,87.1,96.0,65.0,0.031,-3.11,97.3,100.4,-1.04
264,Sacred Heart,NEC,11-18,-9.04,95.2,104.2,68.5,-0.013,-6.09,95.5,101.6,-4.9
265,Chattanooga,SC,16-16,-9.1,95.2,104.3,71.0,0.134,-2.59,99.3,101.9,0.6
266,UC Riverside,BW,12-19,-9.16,94.3,103.4,67.6,0.062,-1.87,99.7,101.6,-1.79
267,Coppin St,MEAC,16-14,-9.34,94.5,103.9,71.5,0.022,-10.83,94.4,105.2,0.85
268,Portland St,BSky,14-16,-9.39,100.1,109.5,70.0,0.065,-5.13,97.7,102.8,-5.55
269,Seattle,ind,11-20,-9.48,89.2,98.7,75.1,0.046,-3.64,98.7,102.4,-3.26
270,Gardner Webb,BSth,11-21,-9.55,91.1,100.6,66.7,-0.016,-3.17,97.8,101.0,1.9
271,Navy,Pat,11-20,-9.57,89.0,98.5,73.4,-0.038,-5.59,97.7,103.3,-6.04
272,Missouri KC,Sum,16-14,-9.61,97.9,107.5,67.0,0.114,-4.51,99.5,104.0,-8.47
273,C Michigan,MAC,10-21,-9.85,88.4,98.2,66.2,-0.005,-3.36,97.8,101.2,-1.83
274,N Illinois,MAC,9-21,-9.9,95.3,105.2,70.7,-0.029,-3.25,97.2,100.5,-0.24
275,Troy,SB,8-21,-10.03,94.4,104.4,72.8,-0.037,-3.09,98.6,101.7,3.31
276,TX Southern,SWAC,19-13,-10.17,89.4,99.6,68.5,0.136,-11.19,92.0,103.2,4.08
277,St Francis PA,NEC,9-21,-10.27,96.0,106.3,67.9,-0.016,-3.42,97.3,100.8,0.11
278,Monmouth NJ,NEC,9-21,-10.31,90.4,100.7,65.8,-0.029,-3.95,97.3,101.3,0.15
279,Army,Pat,11-19,-10.32,95.4,105.7,70.1,-0.03,-6.08,96.1,102.2,-7.86
280,Towson,CAA,4-26,-10.33,102.1,112.4,67.8,-0.07,0.24,99.7,99.4,-3.88
281,Jackson St,SWAC,17-15,-10.34,91.9,102.2,66.8,-0.001,-13.37,90.0,103.3,2.21
282,Citadel,SC,10-22,-10.38,97.1,107.5,65.0,-0.055,-2.37,99.6,101.9,-0.32
283,E Michigan,MAC,9-22,-10.49,86.2,96.7,68.6,-0.109,-3.72,97.4,101.2,-2.6
284,UNC Greensboro,SC,7-24,-10.58,96.1,106.7,72.6,-0.031,-0.37,100.3,100.6,10.42
285,FL Gulf Coast,ASun,10-20,-10.92,90.7,101.7,70.4,-0.001,-3.91,97.9,101.8,-2.66
286,New Hampshire,AE,12-18,-11.06,87.1,98.2,64.8,0.029,-6.67,96.4,103.0,-4.78
287,Florida Intl,SB,11-19,-11.06,96.9,107.9,71.0,-0.013,-5.46,96.6,102.0,-3.05
288,South Dakota,GWC,18-15,-11.25,96.3,107.6,73.6,-0.031,-13.28,93.0,106.3,-6.88
289,Fordham,A10,7-21,-11.46,94.1,105.5,69.4,0.012,1.51,100.7,99.2,-3.13
290,Hartford,AE,11-20,-11.47,89.2,100.7,65.6,-0.011,-5.78,96.4,102.1,-3.12
291,Bethune-Cookman,MEAC,21-13,-11.7,96.1,107.8,64.1,0.147,-10.05,93.4,103.4,-1.64
292,Jacksonville St,OVC,5-25,-11.92,91.7,103.6,64.6,-0.078,-5.73,97.0,102.7,-6.05
293,NC A&T,MEAC,15-17,-12.02,95.3,107.3,70.9,0.049,-8.29,94.7,103.0,1.16
294,San Diego,WCC,6-24,-12.06,89.8,101.9,66.6,-0.03,2.83,103.2,100.4,1.91
295,South Alabama,SB,12-16,-12.19,95.7,107.9,70.3,0.041,-5.96,96.0,102.0,-3.91
296,SE Missouri St,OVC,10-22,-12.23,93.8,106.0,68.8,-0.019,-5.57,96.5,102.1,-6.45
297,TN Martin,OVC,12-21,-12.34,94.0,106.4,71.1,-0.002,-5.37,96.9,102.3,-5.03
298,Norfolk St,MEAC,12-20,-12.37,93.9,106.2,71.7,-0.009,-8.6,94.4,103.0,0.06
299,North Dakota,GWC,19-15,-12.56,89.0,101.6,69.4,0.094,-10.79,95.0,105.8,-2.84
300,Stetson,ASun,8-23,-12.67,92.6,105.3,68.2,0.007,-3.23,97.2,100.4,-1.19
301,Niagara,MAAC,9-23,-12.73,88.2,101.0,70.3,0.02,-2.63,97.3,99.9,-2.39
302,Idaho St,BSky,9-20,-12.73,94.5,107.2,67.0,-0.003,-2.09,100.5,102.5,1.61
303,Alabama St,SWAC,17-18,-12.94,88.3,101.2,67.5,0.031,-12.23,91.1,103.3,2.01
304,E Illinois,OVC,9-20,-13.03,89.5,102.6,65.2,-0.016,-4.72,98.2,103.0,-3.26
305,Bryant,NEC,9-21,-13.53,96.5,110.1,68.2,0.033,-2.41,98.7,101.1,2.98
306,Delaware St,MEAC,9-21,-13.59,95.5,109.1,62.8,-0.065,-8.01,94.8,102.8,3.0
307,CS Bakersfield,ind,9-19,-14.06,94.0,108.0,70.1,0.037,-2.95,99.6,102.6,-2.04
308,MS Valley St,SWAC,13-19,-14.08,90.1,104.1,74.4,0.035,-10.15,92.5,102.6,8.62
309,Samford,SC,12-19,-14.1,92.6,106.7,63.2,0.074,-4.38,98.0,102.3,-5.24
310,High Point,BSth,12-19,-14.14,91.3,105.5,69.5,0.083,-4.64,97.0,101.7,-2.5
311,NJIT,GWC,15-15,-14.17,89.1,103.3,69.6,0.017,-11.5,94.6,106.1,-3.85
312,Manhattan,MAAC,6-25,-14.36,92.2,106.5,65.6,0.026,-1.73,98.0,99.7,-1.06
313,NC Central,ind,15-15,-14.71,92.0,106.7,68.7,0.088,-10.18,94.3,104.5,-10.21
314,Colgate,Pat,7-23,-14.94,93.0,107.9,69.2,-0.031,-5.34,97.2,102.6,-6.43
315,Binghamton,AE,8-23,-15.31,93.4,108.7,64.7,-0.041,-5.16,96.4,101.6,-1.27
316,TAM C. Christi,Slnd,10-21,-15.76,89.3,105.0,67.4,0.042,-3.09,98.0,101.1,4.0
317,Kennesaw,ASun,8-23,-16.01,94.5,110.5,67.2,0.0,-3.54,97.1,100.7,-4.86
318,SC Upstate,ASun,5-25,-16.1,88.4,104.5,66.3,0.017,-0.85,99.0,99.8,5.03
319,Longwood,ind,12-19,-16.15,99.4,115.6,72.5,0.025,-5.27,96.6,101.8,-3.27
320,CS Sacramento,BSky,7-21,-16.17,90.0,106.2,65.8,-0.027,-4.62,98.2,102.9,-5.6
321,F Dickinson,NEC,5-24,-16.24,89.4,105.7,69.0,-0.026,-4.73,97.3,102.0,-2.5
322,Alabama A&M,SWAC,13-15,-16.3,83.9,100.2,72.6,-0.002,-14.03,89.6,103.6,5.78
323,Marist,MAAC,6-27,-16.3,91.2,107.5,68.0,0.008,-0.95,97.9,98.9,0.71
324,Dartmouth,Ivy,5-23,-16.32,87.6,103.9,68.1,-0.014,-2.61,98.8,101.4,-4.73
325,Florida A&M,MEAC,12-20,-18.14,84.4,102.6,69.6,0.006,-10.8,93.1,103.9,-2.45
326,ULM,SB,7-24,-18.68,91.0,109.7,64.5,-0.022,-4.93,96.8,101.7,-3.72
327,S Carolina St,MEAC,10-22,-18.69,87.9,106.6,69.1,-0.049,-10.26,94.7,104.9,-3.3
328,Ga Southern,SC,5-27,-18.92,86.4,105.3,68.7,-0.064,-3.2,99.9,103.1,-3.55
329,Grambling,SWAC,12-21,-19.26,83.6,102.8,69.6,0.044,-12.68,90.7,103.4,-1.7
330,W Illinois,Sum,7-23,-19.57,83.8,103.4,64.3,0.003,-4.07,99.5,103.5,-7.54
331,Radford,BSth,5-24,-19.87,83.1,102.9,69.2,0.007,-2.76,98.6,101.3,4.02
332,Toledo,MAC,4-28,-20.29,88.6,108.9,65.5,-0.038,-1.4,98.1,99.5,1.8
333,UTRGV,GWC,6-25,-20.58,90.1,110.7,69.1,-0.074,-7.47,96.5,104.0,0.48
334,Prairie View,SWAC,10-22,-21.27,82.5,103.8,69.3,-0.025,-11.24,91.7,102.9,5.78
335,MD E Shore,MEAC,9-22,-21.43,87.8,109.2,72.2,0.027,-9.21,94.3,103.5,-0.31
336,Houston Bap,GWC,5-26,-21.65,87.4,109.1,74.1,0.019,-10.36,94.3,104.6,-4.88
337,Cent Arkansas,Slnd,5-24,-21.72,86.7,108.5,72.6,-0.071,-6.27,97.0,103.3,-3.25
338,Ark Pine Bluff,SWAC,7-24,-21.79,85.4,107.2,68.7,0.004,-9.76,91.9,101.7,4.93
339,UMBC,AE,5-25,-21.96,92.6,114.6,69.1,0.025,-4.57,97.0,101.6,-0.28
340,Howard,MEAC,6-24,-23.66,83.9,107.6,68.0,0.023,-8.45,94.6,103.1,-0.84
341,Alcorn St,SWAC,4-24,-24.8,82.9,107.7,78.2,-0.02,-10.71,91.9,102.6,7.72
342,Edwardsville,ind,8-21,-25.73,83.1,108.8,71.4,0.053,-4.1,99.3,103.4,-3.54
343,Chicago St,GWC,6-26,-28.0,86.4,114.4,73.4,-0.005,-7.25,96.1,103.3,0.88
344,Centenary,Sum,1-29,-28.79,80.7,109.5,71.4,-0.022,-3.12,100.6,103.8,-5.58
345,Southern Univ,SWAC,4-26,-29.87,78.8,108.7,68.1,-0.036,-11.44,91.4,102.8,4.06
