Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,Portland St,BSky,13-18,-8.34,101.0,109.3,72.9,-0.046,-6.62,101.3,107.9,-5.25
261,Drake,MVC,7-24,-8.55,103.0,111.5,66.3,-0.101,0.1,101.7,101.6,-2.9
262,Kennesaw,ASun,11-20,-8.59,100.5,109.1,69.6,-0.026,-2.22,104.0,106.3,4.72
263,Mt St Mary's,NEC,14-19,-8.8,92.5,101.3,69.4,-0.032,-9.31,99.0,108.3,-0.12
264,CS Fullerton,BW,10-20,-8.8,100.5,109.3,69.8,0.011,-0.8,102.5,103.4,-4.63
265,Brown,Ivy,8-20,-9.25,101.3,110.5,70.8,-0.057,-3.18,102.0,105.2,-7.48
266,La Salle,A10,9-22,-9.33,98.1,107.4,67.2,0.036,4.66,106.7,102.0,2.04
267,E Illinois,OVC,13-17,-9.34,99.3,108.7,68.3,0.046,-3.86,103.2,107.0,-0.03
268,S Carolina St,MEAC,19-15,-9.48,102.2,111.7,68.5,0.09,-9.66,98.1,107.7,0.21
269,San Diego,WCC,9-21,-9.78,92.8,102.6,66.7,-0.012,0.17,104.5,104.4,-2.46
270,Idaho St,BSky,16-15,-9.86,98.0,107.9,71.3,0.051,-7.96,100.8,108.7,-5.16
271,Jacksonville,ASun,16-16,-9.92,99.0,109.0,71.5,0.05,-7.16,101.8,109.0,-6.04
272,CS Sacramento,BSky,14-17,-10.11,97.7,107.8,69.0,0.048,-5.93,101.7,107.6,-4.27
273,Rice,CUSA,12-20,-10.11,104.6,114.7,70.7,0.021,-3.24,102.9,106.1,-0.99
274,Lipscomb,ASun,12-21,-10.15,100.3,110.4,73.5,0.006,-4.08,103.9,108.0,0.58
275,Delaware,CAA,7-23,-10.24,100.4,110.6,68.0,-0.004,1.41,104.2,102.8,-3.36
276,Cornell,Ivy,10-18,-10.32,97.1,107.4,73.3,0.046,-0.96,103.7,104.6,-2.38
277,Houston Bap,Slnd,17-17,-10.34,100.5,110.8,70.9,0.073,-5.56,101.2,106.8,2.18
278,Stetson,ASun,12-22,-10.44,102.9,113.4,71.7,-0.047,-5.23,102.7,108.0,-2.19
279,Rutgers,B10,7-25,-10.61,96.3,106.9,71.7,-0.036,7.25,108.2,101.0,-1.67
280,F Dickinson,NEC,18-15,-10.65,103.3,114.0,72.0,0.097,-9.69,97.8,107.5,-1.8
281,Youngstown St,Horz,11-21,-10.65,102.0,112.6,73.4,0.006,-0.66,103.6,104.2,-0.71
282,Troy,SB,9-22,-10.69,97.2,107.9,69.1,-0.022,-1.62,102.6,104.2,-2.55
283,Utah Valley,WAC,12-18,-10.72,98.5,109.2,74.4,-0.023,-4.49,101.3,105.8,-0.52
284,St Francis NY,NEC,15-17,-11.23,92.8,104.0,66.7,0.011,-10.69,97.7,108.4,-5.47
285,Holy Cross,Pat,15-20,-11.4,96.0,107.4,64.9,0.064,-6.94,100.8,107.7,-6.46
286,Alabama St,SWAC,14-17,-11.57,98.0,109.6,69.7,0.029,-9.41,97.8,107.2,-0.29
287,Long Island,NEC,16-15,-11.82,98.9,110.8,72.9,0.049,-11.99,97.2,109.2,-9.48
288,Loyola MD,Pat,9-21,-11.86,99.6,111.5,67.4,-0.031,-5.6,101.1,106.7,0.52
289,Cleveland St,Horz,9-23,-11.88,90.5,102.4,65.4,0.02,0.96,105.5,104.6,3.24
290,North Texas,CUSA,12-20,-11.88,99.7,111.6,70.4,0.015,-3.61,102.7,106.3,-2.57
291,Quinnipiac,MAAC,9-21,-11.89,90.7,102.6,69.4,-0.029,-5.39,101.5,106.9,-7.95
292,Liberty,BSth,13-19,-12.16,97.6,109.7,64.4,0.076,-4.02,102.6,106.6,0.42
293,FL Atlantic,CUSA,8-25,-12.31,94.6,106.9,68.5,-0.033,-2.43,104.1,106.5,1.59
294,Seattle,WAC,15-17,-12.32,93.2,105.5,66.8,0.058,-5.58,100.5,106.1,-3.87
295,Longwood,BSth,10-23,-12.52,99.3,111.8,70.0,-0.039,-5.82,102.1,108.0,-4.38
296,Jacksonville St,OVC,8-23,-12.57,97.1,109.7,66.0,-0.067,-4.0,103.6,107.6,-4.41
297,Campbell,BSth,12-18,-12.86,99.0,111.8,69.3,-0.03,-7.36,99.9,107.3,-9.06
298,Charleston So,BSth,9-21,-12.97,98.0,111.0,68.9,-0.009,-2.79,102.7,105.5,6.99
299,St Francis PA,NEC,13-17,-13.08,99.2,112.3,67.1,0.013,-10.16,98.3,108.5,-2.17
300,Sacred Heart,NEC,12-18,-13.14,98.4,111.6,72.2,0.006,-10.4,98.1,108.5,-3.19
301,NC Central,MEAC,13-19,-13.36,97.1,110.5,67.2,-0.076,-11.56,97.2,108.8,-2.45
302,Alabama A&M,SWAC,11-18,-13.39,99.0,112.4,65.8,-0.046,-11.12,96.2,107.4,-4.36
303,Robert Morris,NEC,10-22,-13.4,90.6,104.0,69.0,-0.033,-8.42,99.8,108.2,-0.8
304,Morgan St,MEAC,9-22,-13.58,93.7,107.3,69.7,-0.114,-9.35,98.7,108.0,0.2
305,Southern Miss,CUSA,8-21,-13.79,95.4,109.1,64.6,-0.019,-4.32,101.8,106.2,-1.35
306,Bethune-Cookman,MEAC,14-18,-13.97,96.8,110.8,67.7,0.01,-10.78,98.3,109.1,-2.69
307,Marist,MAAC,7-23,-13.97,100.9,114.9,68.9,-0.043,-4.94,100.9,105.8,-6.31
308,VMI,SC,9-21,-14.16,95.9,110.1,69.6,-0.022,-2.84,103.3,106.2,-0.27
309,Niagara,MAAC,7-25,-14.19,92.9,107.1,66.9,0.059,-4.2,102.4,106.6,-4.09
310,SE Louisiana,Slnd,12-21,-14.43,96.9,111.3,69.3,-0.017,-9.12,99.1,108.2,1.39
311,Citadel,SC,10-22,-14.51,102.0,116.5,80.0,0.008,-4.7,102.4,107.1,-7.7
312,Edwardsville,OVC,6-22,-14.52,94.0,108.5,67.4,0.015,-2.89,103.9,106.8,1.51
313,Alcorn St,SWAC,15-15,-14.57,96.9,111.5,66.5,0.103,-10.28,97.4,107.7,-0.96
314,N Colorado,BSky,10-21,-14.67,102.2,116.8,69.3,0.024,-4.64,102.6,107.3,-0.06
315,New Orleans,Slnd,10-20,-14.97,95.3,110.3,73.2,-0.059,-9.34,99.4,108.7,-1.38
316,MA Lowell,AE,11-18,-15.01,99.4,114.4,74.2,0.1,-7.16,100.2,107.4,-5.07
317,Abilene Chr,Slnd,13-18,-15.21,96.0,111.2,69.0,0.024,-8.23,100.5,108.7,-2.95
318,MD E Shore,MEAC,10-22,-15.32,97.4,112.7,67.9,-0.01,-8.22,99.5,107.7,4.42
319,American Univ,Pat,12-19,-15.37,90.9,106.3,62.5,0.111,-6.12,101.1,107.3,-2.67
320,Lamar,Slnd,11-19,-15.46,96.2,111.7,72.6,-0.085,-9.94,99.5,109.5,-9.23
321,Cent Arkansas,Slnd,7-21,-15.94,99.8,115.8,72.9,-0.068,-8.44,99.8,108.3,1.74
322,Bradley,MVC,5-27,-16.01,85.4,101.5,67.9,0.017,3.54,104.4,100.9,5.0
323,Hartford,AE,10-23,-16.05,98.6,114.7,69.9,0.004,-6.38,99.8,106.2,-5.7
324,SC Upstate,ASun,10-22,-16.06,99.4,115.5,67.7,0.007,-5.23,103.3,108.6,-3.29
325,Binghamton,AE,8-22,-16.12,87.1,103.2,66.9,-0.021,-6.85,101.7,108.5,-4.64
326,McNeese St,Slnd,9-20,-16.38,96.8,113.2,69.3,0.011,-8.14,100.9,109.1,9.29
327,Lafayette,Pat,6-24,-16.43,98.4,114.8,70.0,-0.035,-6.54,100.4,107.0,-4.22
328,Northwestern,Slnd,8-20,-16.59,100.5,117.1,74.6,-0.053,-6.91,101.0,107.9,9.54
329,Presbyterian,BSth,11-20,-16.6,92.6,109.2,68.1,0.044,-5.48,102.6,108.0,-3.18
330,Howard,MEAC,12-20,-16.61,92.4,109.0,71.5,0.009,-9.8,99.3,109.1,-1.94
331,Nicholls St,Slnd,11-23,-16.72,91.1,107.8,69.6,0.015,-6.32,101.8,108.1,6.78
332,Savannah St,MEAC,16-16,-16.87,86.3,103.2,66.9,0.116,-10.48,98.4,108.9,0.18
333,Coppin St,MEAC,9-22,-17.18,94.8,112.0,70.8,-0.041,-7.82,99.9,107.7,7.74
334,UMBC,AE,7-25,-17.76,98.7,116.5,70.8,-0.039,-7.39,100.2,107.6,-7.4
335,IL Chicago,Horz,5-25,-17.81,88.8,106.6,72.5,0.004,-0.75,103.9,104.6,-2.31
336,Maine,AE,8-22,-18.24,95.1,113.4,77.7,0.03,-7.38,99.8,107.2,-7.12
337,Prairie View,SWAC,7-24,-18.55,88.0,106.5,69.2,0.008,-7.1,99.0,106.1,3.75
338,UT San Antonio,CUSA,5-27,-18.96,96.8,115.7,72.3,-0.052,-4.29,102.5,106.8,-2.11
339,NC A&T,MEAC,10-22,-19.07,94.5,113.6,68.2,0.03,-10.27,97.5,107.8,-1.49
340,SE Missouri St,OVC,5-24,-19.23,90.1,109.3,71.5,-0.023,-4.01,102.7,106.7,-1.51
341,Mississippi St,SWAC,8-27,-19.34,90.4,109.7,71.5,-0.001,-8.46,98.2,106.6,-0.01
342,Southern Utah,BSky,6-24,-20.23,97.2,117.4,69.6,-0.055,-5.07,102.4,107.5,-0.06
343,Northern Arizona,BSky,5-25,-20.67,91.4,112.1,71.0,-0.068,-3.09,103.8,106.9,6.53
344,Ark Pine Bluff,SWAC,8-25,-20.68,87.9,108.6,64.9,0.05,-6.18,100.2,106.4,5.29
345,Grambling,SWAC,6-24,-21.29,87.3,108.6,67.0,-0.035,-8.52,98.1,106.6,2.95
346,Bryant,NEC,8-23,-21.73,92.0,113.8,68.4,0.022,-7.67,99.3,107.0,1.96
347,Chicago St,WAC,4-28,-22.2,90.7,112.9,70.0,-0.051,-1.46,102.6,104.0,2.15
348,UTRGV,WAC,8-22,-22.37,93.9,116.3,68.4,0.037,-5.18,100.9,106.1,-3.66
349,Florida A&M,MEAC,8-21,-24.56,82.6,107.1,70.0,0.041,-12.07,98.1,110.2,-6.76
350,Delaware St,MEAC,7-25,-24.69,87.5,112.2,67.2,-0.005,-8.36,99.2,107.5,1.36
351,Central Conn,NEC,4-25,-26.81,91.4,118.2,68.3,-0.005,-10.83,97.3,108.1,-7.82
