Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,Appalachian St,SC,13-18,-7.94,98.2,106.1,72.1,-0.005,-5.35,97.8,103.1,1.93
261,UMBC,AE,15-17,-8.31,98.1,106.5,66.1,0.091,-4.14,96.8,101.0,-2.4
262,New Hampshire,AE,14-16,-8.38,93.1,101.4,65.2,0.043,-5.51,96.4,101.9,-6.25
263,UNC Asheville,BSth,15-16,-8.48,98.7,107.2,70.3,0.065,-4.33,97.6,101.9,8.16
264,Princeton,Ivy,13-14,-8.51,92.3,100.8,60.6,-0.034,-9.1,93.6,102.7,-9.0
265,Florida Intl,SB,13-20,-8.64,93.7,102.3,66.9,0.05,-1.2,100.2,101.4,4.39
266,Lehigh,Pat,15-14,-8.68,90.0,98.7,68.5,-0.014,-10.29,91.8,102.1,-11.22
267,Coppin St,MEAC,13-19,-8.99,95.2,104.2,66.8,0.005,-6.31,94.3,100.6,8.29
268,E Illinois,OVC,12-18,-9.11,94.2,103.3,64.4,-0.009,-4.71,99.2,104.0,-4.72
269,Detroit,Horz,7-23,-9.2,88.1,97.3,66.5,-0.003,1.49,99.8,98.4,-2.02
270,St Peter's,MAAC,11-19,-9.28,89.9,99.2,65.9,0.023,-3.8,96.4,100.2,-9.02
271,Cal Poly SLO,BW,7-21,-9.33,93.7,103.1,68.2,-0.1,-2.1,100.0,102.1,-2.85
272,Penn,Ivy,10-18,-9.42,92.4,101.8,70.1,-0.031,-5.09,95.9,101.0,0.22
273,CS Bakersfield,ind,8-21,-9.57,96.3,105.9,67.3,0.011,-2.26,99.4,101.6,-2.23
274,Tennessee St,OVC,12-18,-9.57,97.7,107.3,71.7,0.06,-3.6,98.6,102.2,-2.02
275,Hampton,MEAC,16-16,-9.82,82.7,92.5,66.7,0.03,-9.15,93.5,102.7,-2.19
276,S Carolina St,MEAC,17-14,-10.0,92.8,102.8,71.3,-0.015,-11.9,90.7,102.6,-4.63
277,Wagner,NEC,16-14,-10.2,94.1,104.3,69.1,0.055,-11.03,92.8,103.8,-12.83
278,Winthrop,BSth,11-19,-10.4,88.4,98.8,64.9,0.033,-3.83,99.0,102.8,4.72
279,Quinnipiac,NEC,15-16,-10.62,93.5,104.1,67.6,0.028,-10.31,94.6,104.9,-10.45
280,Columbia,Ivy,12-16,-10.63,87.2,97.8,67.0,-0.024,-8.48,94.5,103.0,-8.02
281,Missouri KC,Sum,7-24,-10.74,95.8,106.5,68.1,-0.004,-1.16,100.3,101.4,-0.57
282,New Orleans,SB,11-19,-11.08,88.4,99.5,67.8,0.067,-4.7,98.0,102.7,-5.39
283,SC Upstate,ASun,9-21,-11.25,89.7,100.9,65.7,-0.028,-3.05,98.4,101.4,3.97
284,Coastal Car,BSth,11-20,-11.32,92.6,103.9,69.1,-0.05,-6.53,96.6,103.1,-4.22
285,FL Atlantic,SB,6-26,-11.4,97.7,109.0,66.7,-0.075,-2.0,98.9,100.9,0.12
286,Prairie View,SWAC,17-16,-11.42,90.8,102.2,70.5,0.013,-10.97,93.8,104.8,6.02
287,Bethune-Cookman,MEAC,17-16,-11.5,86.0,97.5,62.9,0.012,-11.92,92.1,104.0,-6.85
288,Central Conn,NEC,13-17,-11.67,94.5,106.2,66.1,0.032,-8.15,96.0,104.2,-4.42
289,N Illinois,MAC,10-20,-11.95,90.9,102.8,71.6,-0.049,-5.8,95.8,101.6,-7.09
290,Army,Pat,11-19,-12.13,84.8,96.9,65.8,-0.033,-8.98,93.9,102.8,-10.09
291,Elon,SC,11-20,-12.13,91.5,103.6,67.2,0.027,-4.29,99.4,103.7,3.81
292,ULM,SB,10-20,-12.69,93.6,106.3,69.4,0.055,-3.06,97.1,100.1,-0.32
293,Bucknell,Pat,7-23,-12.74,89.6,102.4,70.4,-0.029,-4.07,95.9,100.0,0.14
294,Pepperdine,WCC,9-23,-12.86,89.0,101.9,69.0,0.039,2.32,101.3,98.9,3.11
295,Maine,AE,9-21,-12.88,93.2,106.1,67.3,-0.021,-5.13,96.5,101.7,-4.43
296,Toledo,MAC,7-25,-12.91,89.0,101.9,67.6,0.01,-0.43,98.5,98.9,4.74
297,FL Gulf Coast,ASun,11-20,-12.93,88.5,101.4,71.9,0.026,-3.96,97.7,101.7,1.54
298,W Illinois,Sum,9-20,-13.0,94.0,107.0,61.1,0.021,-4.15,98.8,103.0,-10.15
299,NC A&T,MEAC,16-16,-13.18,87.6,100.8,72.7,0.054,-10.67,92.3,103.0,-3.42
300,St Francis NY,NEC,10-20,-13.4,91.6,105.0,69.8,0.021,-7.58,95.1,102.7,-4.18
301,Brown,Ivy,9-19,-13.41,91.9,105.3,66.4,-0.016,-6.17,95.3,101.5,-3.5
302,Edwardsville,ind,3-12,-13.42,87.1,100.5,73.2,0.028,-0.21,100.4,100.6,-0.21
303,Ark Pine Bluff,SWAC,13-18,-13.45,84.5,98.0,72.4,0.081,-8.4,94.6,103.0,9.98
304,Norfolk St,MEAC,14-18,-13.53,93.9,107.5,72.2,0.01,-11.28,91.7,103.0,-6.64
305,UNC Wilmington,CAA,7-25,-14.27,96.4,110.6,72.9,0.029,0.46,99.9,99.4,-0.49
306,High Point,BSth,9-21,-14.41,87.0,101.4,67.1,-0.027,-6.11,97.3,103.4,-2.95
307,Ga Southern,SC,8-22,-14.49,94.8,109.2,71.1,-0.017,-3.21,99.7,102.9,7.56
308,E Michigan,MAC,8-24,-14.5,86.5,101.0,64.2,0.001,-2.13,97.1,99.2,2.43
309,Colgate,Pat,10-20,-14.73,87.1,101.8,64.2,0.006,-8.39,94.1,102.5,-9.2
310,Longwood,ind,17-14,-15.2,93.6,108.8,76.7,0.087,-12.12,91.9,104.1,-6.1
311,Charleston So,BSth,9-20,-15.3,92.8,108.1,67.5,-0.005,-5.37,96.9,102.3,0.53
312,Savannah St,ind,15-14,-15.41,82.0,97.4,66.4,0.122,-5.54,96.8,102.3,-0.73
313,Hartford,AE,7-26,-15.58,88.6,104.2,66.6,-0.019,-3.32,97.7,101.1,-0.81
314,Dartmouth,Ivy,9-19,-15.72,89.6,105.3,66.8,0.022,-7.05,94.8,101.9,-5.73
315,Northwestern LA,Slnd,11-20,-15.94,88.5,104.4,77.3,0.062,-3.38,97.4,100.8,-3.57
316,Delaware St,MEAC,8-24,-16.2,93.3,109.5,61.3,-0.057,-6.27,94.4,100.6,6.51
317,Lafayette,Pat,8-22,-16.69,91.5,108.1,70.9,0.032,-6.73,94.4,101.1,-6.16
318,Cent Arkansas,Slnd,10-19,-16.73,90.7,107.5,67.5,0.027,-2.53,97.4,99.9,-0.83
319,Houston Bap,ind,5-25,-17.73,92.3,110.0,73.7,-0.051,-0.84,99.7,100.5,1.93
320,Fordham,A10,3-25,-18.15,89.7,107.8,69.6,-0.015,2.36,100.4,98.1,-3.21
321,TX Southern,SWAC,7-25,-18.23,90.3,108.5,69.3,-0.031,-7.88,95.0,102.9,7.2
322,UTRGV,ind,10-17,-18.28,90.2,108.5,66.7,0.002,-8.82,94.3,103.1,0.75
323,UNC Greensboro,SC,5-25,-18.29,89.8,108.1,67.6,-0.027,-4.3,98.9,103.2,-0.05
324,Loy Marymount,WCC,3-28,-18.38,85.8,104.2,66.9,0.005,2.19,101.4,99.2,2.05
325,MS Valley St,SWAC,7-25,-18.6,90.1,108.7,69.5,-0.047,-7.68,94.9,102.6,7.41
326,Monmouth NJ,NEC,8-23,-18.64,89.5,108.1,67.4,-0.006,-7.82,95.3,103.1,-5.42
327,Furman,SC,6-24,-18.71,88.0,106.7,66.2,-0.026,-4.79,99.1,103.9,-0.55
328,St Francis PA,NEC,6-23,-18.91,91.5,110.5,65.1,-0.016,-7.09,95.9,103.0,-2.27
329,Southern Univ,SWAC,8-23,-19.29,87.4,106.7,68.1,-0.04,-11.93,92.7,104.6,-2.15
330,Howard,MEAC,8-23,-19.29,87.5,106.7,68.7,-0.002,-8.35,93.7,102.0,-2.18
331,Florida A&M,MEAC,10-21,-19.39,87.2,106.6,68.4,0.083,-7.78,94.1,101.9,1.05
332,North Florida,ASun,8-22,-19.61,85.9,105.5,65.0,0.014,-4.88,97.0,101.8,-3.1
333,Bryant,ind,8-21,-20.22,90.2,110.4,63.9,0.027,-6.89,94.8,101.7,-5.22
334,Alabama A&M,SWAC,8-19,-20.24,82.8,103.0,73.0,-0.012,-12.2,92.9,105.1,5.03
335,F Dickinson,NEC,7-23,-21.05,87.9,108.9,70.3,0.04,-6.77,96.3,103.1,0.8
336,SE Missouri St,OVC,3-27,-21.35,91.6,112.9,72.2,-0.018,-3.51,99.3,102.8,-3.33
337,Kennesaw,ASun,7-22,-22.76,85.7,108.5,64.6,0.006,-7.53,94.9,102.5,-13.56
338,W Salem St,ind,8-22,-23.44,80.8,104.2,70.1,0.011,-10.09,92.5,102.6,-8.6
339,CS Sacramento,BSky,2-27,-24.39,86.5,110.9,65.7,0.017,-2.18,99.8,102.0,-1.19
340,Alcorn St,SWAC,6-25,-25.77,89.6,115.4,74.9,-0.051,-11.17,92.8,104.0,-0.72
341,Grambling,SWAC,6-23,-26.43,86.0,112.4,65.3,-0.015,-10.42,93.3,103.7,1.84
342,MD E Shore,MEAC,7-23,-27.06,85.3,112.4,66.6,0.06,-13.1,90.1,103.2,-12.48
343,NC Central,ind,4-27,-28.21,81.8,110.0,72.6,-0.015,-6.19,96.0,102.2,1.83
344,NJIT,ind,1-30,-34.17,68.4,102.5,68.0,-0.028,-10.27,94.5,104.8,-7.66
