Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
259,Howard,MEAC,16-16,-7.88,91.8,99.7,64.0,0.016,-8.26,98.2,106.5,-2.34
260,Delaware,CAA,10-20,-7.95,99.6,107.5,65.8,0.023,-2.07,102.2,104.2,-1.16
261,Marshall,CUSA,11-21,-8.03,94.2,102.2,70.2,-0.049,-0.58,101.3,101.9,1.38
262,Delaware St,MEAC,18-18,-8.23,99.6,107.8,68.2,0.063,-6.8,98.1,104.9,1.83
263,Siena,MAAC,11-20,-8.28,103.6,111.8,66.6,-0.01,-2.94,100.5,103.4,-1.3
264,Grand Canyon,WAC,17-15,-8.31,104.3,112.6,64.7,0.02,-7.38,98.2,105.6,-3.92
265,Alabama St,SWAC,19-10,-8.32,95.8,104.2,68.4,0.03,-15.59,93.1,108.7,-4.47
266,Brown,Ivy,13-18,-8.35,97.2,105.5,67.6,0.049,-1.85,100.7,102.6,-3.59
267,Weber St,BSky,13-17,-8.35,97.8,106.2,63.9,0.04,-3.99,102.5,106.5,3.93
268,Towson,CAA,12-20,-8.43,98.7,107.1,61.2,-0.026,-4.65,100.4,105.0,-7.66
269,CS Northridge,BW,9-24,-8.43,98.5,107.0,65.3,-0.041,0.82,103.1,102.2,0.31
270,Florida Intl,CUSA,16-17,-8.55,94.0,102.5,65.2,0.09,-4.19,99.8,104.0,-9.24
271,Nevada,MWC,9-22,-8.55,95.7,104.2,64.3,-0.084,0.6,102.4,101.7,-2.49
272,Loy Marymount,WCC,8-23,-8.57,100.8,109.3,62.9,0.024,5.28,106.0,100.7,5.02
273,Youngstown St,Horz,11-21,-8.9,103.7,112.6,67.6,0.013,-1.2,102.4,103.6,-2.95
274,Lamar,Slnd,15-15,-9.03,97.9,106.9,66.3,0.03,-6.51,100.6,107.1,0.4
275,Drake,MVC,9-22,-9.04,103.1,112.1,59.5,-0.027,2.65,103.1,100.4,2.08
276,Navy,Pat,13-19,-9.06,96.8,105.8,61.6,0.005,-4.57,102.1,106.7,-2.03
277,South Florida,Amer,9-23,-9.06,97.0,106.1,64.1,-0.024,2.32,103.0,100.7,0.54
278,Southern Univ,SWAC,18-17,-9.16,91.9,101.0,65.4,0.018,-9.69,97.0,106.7,6.46
279,Col Charleston,CAA,9-24,-9.33,93.9,103.3,61.4,-0.076,-1.58,103.3,104.8,1.05
280,IUPUI,Sum,10-21,-9.47,91.8,101.3,63.8,0.068,-1.81,102.6,104.4,1.61
281,IL Chicago,Horz,10-24,-9.6,99.0,108.6,64.9,-0.01,0.09,103.2,103.1,-0.06
282,UCF,Amer,12-18,-9.6,100.6,110.2,64.2,0.075,-0.1,101.8,101.9,-5.88
283,Hartford,AE,14-16,-9.62,95.3,104.9,63.3,0.076,-5.63,98.6,104.2,-2.12
284,Appalachian St,SB,12-17,-9.63,96.1,105.8,66.0,0.073,-3.54,100.6,104.2,-2.76
285,UNC Greensboro,SC,11-22,-9.7,97.6,107.3,66.5,-0.125,-5.52,101.5,107.0,-2.43
286,Missouri KC,WAC,14-19,-9.74,96.0,105.8,64.1,-0.014,-6.75,99.6,106.4,-2.41
287,Troy,SB,10-19,-9.78,97.7,107.5,65.3,-0.054,-5.58,98.9,104.5,-12.58
288,Long Island,NEC,12-18,-9.83,94.9,104.7,68.1,0.038,-5.5,99.4,104.9,-0.78
289,St Louis,A10,11-21,-9.86,93.7,103.6,63.7,0.064,2.61,103.4,100.8,-2.12
290,FL Atlantic,CUSA,9-20,-10.24,96.6,106.9,64.4,-0.055,-2.75,100.7,103.5,-4.54
291,Penn,Ivy,9-19,-10.42,95.7,106.2,63.7,0.023,-1.09,101.5,102.6,-2.39
292,CS Fullerton,BW,9-22,-10.61,96.9,107.5,65.9,-0.009,-1.03,101.5,102.5,-3.87
293,Samford,SC,13-19,-10.66,99.7,110.3,66.6,0.009,-7.07,100.0,107.0,-6.56
294,VMI,SC,11-19,-10.77,96.3,107.1,76.3,-0.05,-5.38,101.2,106.6,-1.71
295,Arkansas St,SB,11-18,-10.86,94.0,104.9,66.3,0.023,-3.96,100.3,104.2,-4.57
296,Fairfield,MAAC,7-24,-10.89,93.3,104.2,61.7,-0.086,-2.36,101.4,103.8,0.3
297,South Alabama,SB,12-21,-11.27,98.9,110.2,68.7,0.085,-3.0,99.7,102.7,-1.14
298,Lipscomb,ASun,14-17,-11.28,98.7,109.9,68.3,0.05,-6.14,100.9,107.0,-1.72
299,Niagara,MAAC,8-22,-11.38,97.6,109.0,65.1,-0.004,-1.98,101.7,103.7,2.58
300,McNeese St,Slnd,15-16,-11.6,98.6,110.2,64.4,0.035,-6.56,100.7,107.3,8.78
301,Campbell,BSth,10-22,-11.84,95.6,107.4,62.2,-0.09,-5.03,102.0,107.0,-2.42
302,Prairie View,SWAC,15-18,-12.0,95.3,107.3,69.1,0.013,-9.54,96.1,105.6,3.97
303,MA Lowell,AE,12-17,-12.4,92.0,104.4,64.5,0.077,-4.8,99.5,104.3,-0.85
304,Wagner,NEC,10-20,-12.49,96.7,109.2,67.7,-0.013,-5.4,100.0,105.4,-0.08
305,Marist,MAAC,7-25,-12.71,92.5,105.2,66.2,0.032,-3.45,100.5,104.0,-4.31
306,SE Louisiana,Slnd,9-23,-12.89,93.8,106.7,67.1,-0.103,-8.29,99.7,108.0,-0.88
307,Loyola MD,Pat,11-19,-13.11,91.1,104.2,63.0,0.08,-4.17,101.1,105.2,-1.78
308,Southern Utah,BSky,10-19,-13.12,96.6,109.7,67.8,0.033,-6.26,101.2,107.4,-2.99
309,Furman,SC,11-22,-13.15,96.4,109.5,62.7,-0.024,-4.57,101.8,106.3,0.74
310,New Orleans,Slnd,11-18,-13.23,95.0,108.3,68.0,-0.035,-7.94,99.6,107.5,5.46
311,Jacksonville St,OVC,12-19,-13.29,92.9,106.2,63.7,0.053,-4.7,100.8,105.5,-5.5
312,Jackson St,SWAC,11-21,-13.52,89.0,102.5,64.0,-0.095,-11.02,96.6,107.7,-0.7
313,Idaho St,BSky,7-23,-13.75,95.4,109.1,63.9,-0.092,-6.32,101.6,107.9,-5.17
314,North Dakota,BSky,8-22,-13.78,94.8,108.5,68.1,-0.031,-4.5,102.6,107.1,2.01
315,Longwood,BSth,11-23,-13.8,95.2,109.0,67.0,0.024,-5.36,101.3,106.6,-2.88
316,Southern Miss,CUSA,9-20,-13.8,95.1,109.0,62.4,0.038,-0.13,102.0,102.2,0.19
317,Austin Peay,OVC,8-22,-14.19,92.5,106.7,67.6,-0.005,-2.76,102.3,105.1,-2.14
318,Houston Bap,Slnd,12-16,-14.26,99.2,113.5,66.7,0.029,-6.39,100.1,106.5,-2.06
319,F Dickinson,NEC,8-21,-15.1,95.2,110.3,67.7,0.052,-5.14,100.5,105.6,0.35
320,Montana St,BSky,7-23,-15.15,93.5,108.6,65.8,-0.056,-4.53,102.7,107.2,0.53
321,Utah Valley,WAC,11-19,-16.1,90.8,106.9,61.9,0.007,-6.43,100.2,106.6,-2.5
322,Binghamton,AE,6-26,-16.39,91.8,108.2,63.5,-0.047,-3.66,99.9,103.6,0.55
323,W Illinois,Sum,8-20,-16.68,89.2,105.9,67.2,0.036,-2.88,102.5,105.4,-2.7
324,Ark Pine Bluff,SWAC,12-20,-16.91,90.3,107.2,64.0,0.036,-9.97,97.1,107.0,0.4
325,Coppin St,MEAC,8-23,-17.04,97.1,114.1,73.4,-0.008,-4.67,99.8,104.5,5.9
326,Presbyterian,BSth,10-22,-18.11,94.5,112.6,62.3,-0.005,-4.18,101.8,106.0,1.43
327,Chicago St,WAC,8-24,-18.19,87.2,105.4,63.2,-0.014,-3.32,101.6,104.9,2.97
328,Nicholls St,Slnd,10-19,-18.37,88.0,106.4,67.1,0.024,-6.92,101.1,108.0,6.41
329,Citadel,SC,11-19,-18.54,101.1,119.6,59.6,0.077,-6.17,100.1,106.3,-4.31
330,Bethune-Cookman,MEAC,11-21,-18.61,89.1,107.7,60.7,-0.033,-11.9,96.9,108.8,-8.45
331,S Carolina St,MEAC,11-22,-18.67,88.4,107.0,64.4,0.049,-8.2,97.6,105.8,-1.44
332,Liberty,BSth,8-24,-18.85,88.6,107.5,66.5,-0.059,-6.04,101.1,107.2,-5.21
333,Morgan St,MEAC,7-24,-18.86,92.1,110.9,65.6,0.029,-6.82,98.2,105.0,-0.83
334,Tennessee St,OVC,5-26,-18.88,87.3,106.2,64.0,-0.045,-2.48,101.5,104.0,-1.03
335,UTRGV,WAC,10-21,-18.98,91.5,110.5,64.3,0.032,-6.41,99.3,105.7,-2.97
336,Alabama A&M,SWAC,9-20,-19.12,93.0,112.1,64.2,-0.022,-10.85,95.7,106.6,2.44
337,NC A&T,MEAC,9-23,-19.4,91.3,110.7,61.9,-0.038,-8.98,96.7,105.7,-1.5
338,Savannah St,MEAC,9-22,-19.6,85.3,104.9,65.0,0.012,-6.53,98.6,105.1,3.86
339,Stetson,ASun,9-22,-19.64,94.5,114.2,66.3,0.006,-7.52,99.9,107.4,-6.44
340,Jacksonville,ASun,10-22,-19.72,94.2,113.9,64.4,-0.023,-7.82,99.3,107.1,-6.81
341,Abilene Chr,Slnd,10-21,-20.61,91.1,111.7,64.5,-0.003,-7.22,100.0,107.2,-4.21
342,Kennesaw,ASun,10-22,-20.61,91.5,112.1,65.8,0.039,-6.31,99.9,106.2,-3.82
343,UMBC,AE,4-26,-20.66,87.1,107.8,64.5,-0.037,-5.52,98.6,104.1,-4.31
344,Central Conn,NEC,5-26,-20.72,90.7,111.4,63.5,-0.012,-6.43,99.0,105.5,-4.79
345,Maine,AE,3-27,-21.84,91.6,113.5,66.3,-0.02,-3.35,99.9,103.2,0.38
346,Alcorn St,SWAC,6-26,-24.36,90.9,115.2,67.5,-0.059,-11.32,95.5,106.8,1.31
347,San Jose St,MWC,2-28,-24.58,84.2,108.8,64.3,-0.03,1.67,104.3,102.6,-0.82
348,MS Valley St,SWAC,6-26,-25.7,89.5,115.2,70.3,-0.001,-9.35,96.5,105.8,1.16
349,Cent Arkansas,Slnd,2-27,-27.66,88.8,116.4,69.9,0.004,-6.89,99.9,106.8,-2.93
350,Florida A&M,MEAC,2-27,-31.65,83.2,114.9,65.5,-0.02,-9.58,97.4,107.0,-5.41
351,Grambling,SWAC,2-27,-37.69,77.0,114.7,66.1,-0.078,-10.14,96.9,107.1,6.95
