Rank,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,SOS OppO,SOS OppD,NCSOS AdjEM
260,TX Southern,SWAC,18-13,-10.23,95.8,106.0,71.3,0.038,-12.02,92.1,104.2,-5.75
261,Jacksonville,ASun,12-16,-10.34,90.2,100.5,70.2,0.031,-6.03,96.2,102.2,-6.23
262,SE Louisiana,Slnd,9-16,-10.38,93.0,103.4,68.8,0.024,-5.16,95.0,100.2,9.41
263,Coastal Car,BSth,11-15,-10.4,95.0,105.4,68.8,-0.018,-10.2,93.5,103.7,-2.41
264,Delaware St,MEAC,15-12,-10.42,97.2,107.6,61.1,0.068,-11.86,93.6,105.5,4.89
265,Southern Utah,MCon,9-17,-10.51,97.3,107.9,67.9,0.005,-4.16,98.2,102.4,-1.97
266,Indiana St,MVC,7-24,-10.52,87.9,98.4,65.3,-0.029,2.77,102.6,99.8,3.0
267,Jackson St,SWAC,10-18,-10.61,90.6,101.2,75.0,-0.035,-9.0,93.5,102.5,4.16
268,UC Riverside,BW,5-18,-10.65,95.4,106.1,70.5,0.021,0.01,99.0,99.0,7.17
269,E Kentucky,OVC,7-17,-10.67,96.6,107.3,74.1,-0.033,-4.12,99.2,103.3,-6.84
270,Florida A&M,MEAC,17-12,-10.8,93.6,104.4,70.8,0.082,-13.3,92.1,105.4,-0.54
271,Stony Brook,AE,11-15,-10.87,92.6,103.4,68.3,0.044,-6.27,95.5,101.7,-6.24
272,William & Mary,CAA,12-16,-10.92,97.5,108.4,65.5,0.061,-5.49,94.7,100.2,-12.8
273,IPFW,ind,9-20,-10.95,93.0,103.9,71.9,0.057,-2.85,99.4,102.2,-0.7
274,Missouri KC,MCon,9-20,-11.14,98.9,110.0,67.8,0.005,-2.67,98.2,100.9,0.33
275,Portland St,BSky,4-21,-11.18,84.1,95.2,69.1,-0.047,-0.12,99.5,99.7,2.07
276,Howard,MEAC,13-17,-11.32,94.8,106.1,72.6,-0.08,-12.51,92.5,105.0,-1.16
277,Gardner Webb,ASun,4-24,-11.45,87.8,99.2,74.2,-0.066,-2.88,99.4,102.3,2.06
278,Alcorn St,SWAC,14-19,-11.53,89.8,101.4,73.4,0.027,-9.16,93.6,102.7,0.71
279,San Jose St,WAC,5-21,-11.59,93.4,105.0,68.4,0.012,-0.39,98.8,99.2,-3.46
280,F Dickinson,NEC,15-14,-11.63,94.0,105.6,71.3,0.065,-11.01,94.2,105.2,-12.06
281,UT San Antonio,Slnd,9-17,-11.66,91.0,102.7,72.6,0.03,-4.61,95.6,100.2,8.63
282,W Carolina,SC,6-18,-11.77,95.6,107.3,71.1,-0.023,-4.1,97.9,102.0,-2.75
283,UNC Asheville,BSth,14-17,-12.17,98.7,110.9,70.6,0.118,-6.96,95.3,102.2,7.87
284,Dartmouth,Ivy,8-19,-12.37,94.2,106.5,62.5,-0.058,-5.35,96.7,102.0,-6.85
285,Long Island,NEC,9-19,-12.65,94.5,107.1,76.4,-0.04,-8.23,95.3,103.5,-2.68
286,Robert Morris,NEC,9-17,-12.67,100.7,113.4,67.9,-0.043,-10.49,93.8,104.3,-7.87
287,Coppin St,MEAC,11-17,-12.93,91.2,104.1,62.5,0.002,-9.54,94.1,103.6,9.1
288,FL Atlantic,ASun,6-21,-13.09,88.6,101.7,75.7,-0.032,-4.03,98.0,102.1,-1.5
289,VMI,SC,8-19,-13.84,88.7,102.5,69.3,0.027,-4.13,97.6,101.7,-5.45
290,Citadel,SC,4-20,-13.93,87.4,101.3,69.4,-0.08,-3.66,98.4,102.0,-3.73
291,Navy,Pat,7-19,-13.96,87.4,101.4,68.1,-0.03,-4.73,96.7,101.4,-3.41
292,Elon,BSth,9-16,-14.11,89.8,103.9,66.1,0.02,-8.82,95.7,104.5,2.74
293,Cornell,Ivy,8-18,-14.77,89.7,104.5,67.7,0.041,-4.46,97.1,101.6,-5.62
294,Norfolk St,MEAC,14-15,-14.98,84.8,99.8,69.2,0.021,-14.97,91.4,106.4,-6.02
295,Long Beach St,BW,4-22,-15.04,93.7,108.7,68.4,-0.022,-0.84,99.5,100.3,1.35
296,UTEP,WAC,5-24,-15.34,90.8,106.1,68.8,-0.033,-0.05,99.2,99.2,-5.46
297,Liberty,BSth,14-15,-15.42,85.2,100.6,71.9,0.108,-10.73,94.2,104.9,-6.69
298,Grambling,SWAC,10-18,-15.85,92.9,108.8,75.0,0.04,-8.69,93.6,102.3,6.19
299,Mt St Mary's,NEC,11-16,-15.87,87.4,103.3,67.7,0.102,-9.38,95.4,104.8,-4.76
300,Lipscomb,ind,6-19,-15.95,95.5,111.5,74.4,-0.116,-8.63,95.9,104.5,-5.38
301,Stetson,ASun,6-20,-16.1,92.6,108.7,74.7,-0.013,-5.67,97.0,102.7,-6.15
302,UTRGV,ind,6-20,-16.15,86.2,102.3,68.3,-0.029,-7.1,95.9,103.0,-2.62
303,Sacred Heart,NEC,7-21,-16.4,90.1,106.5,73.6,-0.003,-7.87,95.3,103.2,-2.67
304,Northwestern,Slnd,6-21,-16.47,81.8,98.3,74.1,-0.001,-6.42,96.0,102.4,-2.41
305,UMBC,NEC,7-20,-16.56,87.0,103.6,68.1,-0.057,-9.15,95.2,104.4,-4.02
306,W Illinois,MCon,5-21,-16.94,90.4,107.4,69.8,0.05,-3.33,99.3,102.6,-0.99
307,High Point,BSth,7-20,-17.4,92.7,110.1,70.8,-0.031,-10.11,93.9,104.0,-6.02
308,Chicago St,MCon,3-27,-17.84,90.2,108.0,69.0,-0.037,-2.52,99.2,101.7,-0.43
309,Alabama A&M,SWAC,7-18,-17.9,86.7,104.6,76.2,-0.088,-12.99,90.5,103.5,-9.32
310,Albany NY,AE,7-21,-18.18,92.1,110.3,68.8,0.05,-5.38,96.5,101.9,-5.75
311,New Hampshire,AE,5-23,-18.18,91.0,109.2,73.0,-0.038,-5.76,95.9,101.6,-7.16
312,Southern Univ,SWAC,7-19,-18.6,87.1,105.7,71.9,-0.108,-13.41,91.4,104.8,-13.33
313,Radford,BSth,10-20,-19.3,85.7,105.0,71.3,0.067,-9.82,94.4,104.2,-4.91
314,Bethune-Cookman,MEAC,8-22,-21.91,86.8,108.7,70.0,-0.018,-13.6,91.9,105.5,-5.22
315,Loyola MD,MAAC,4-24,-22.31,84.7,107.0,67.0,0.001,-4.21,97.5,101.8,-11.05
316,Columbia,Ivy,2-25,-22.54,79.5,102.1,63.1,-0.033,-5.11,96.8,101.9,-7.61
317,Towson,CAA,4-24,-23.35,81.9,105.2,69.3,-0.017,-3.58,96.7,100.3,-11.23
318,Campbell,ASun,4-22,-24.12,89.9,114.0,68.9,-0.013,-7.27,96.9,104.1,-10.0
319,MD E Shore,MEAC,5-23,-24.14,87.1,111.2,67.9,-0.056,-12.89,92.6,105.5,-6.95
320,Nicholls St,Slnd,1-25,-24.82,84.0,108.8,65.9,-0.083,-4.95,95.5,100.4,5.07
321,Morgan St,MEAC,7-22,-24.88,89.0,113.9,71.6,-0.018,-14.76,91.3,106.1,-12.04
322,Ark Pine Bluff,SWAC,4-24,-25.02,74.3,99.4,71.5,0.013,-5.63,96.1,101.7,11.41
323,Army,Pat,3-22,-25.18,83.1,108.2,65.0,0.027,-6.61,94.9,101.5,-10.43
324,Savannah St,ind,3-23,-26.37,75.2,101.5,76.3,-0.004,-7.97,96.2,104.2,-4.64
325,Morris Brown,ind,4-20,-27.0,84.4,111.4,69.3,0.003,-11.17,94.1,105.2,-9.66
326,Tennessee St,OVC,1-24,-27.24,88.3,115.6,78.5,-0.007,-3.56,99.5,103.1,-6.63
327,NC A&T,MEAC,1-25,-34.59,80.9,115.5,72.0,-0.014,-10.75,93.7,104.4,7.11
